expid,peakid,myear,mseason,sex,status,citizen_clean,occupation_raw_clean,age_raw
BARU00305,BARU,1972,Autumn,M,Climber,Slovakia,worker in tire manufacturing company,9.0
BARU00305,BARU,1972,Autumn,F,Climber,Slovakia,accountant,1.0
BARU00306,BARU,1972,Autumn,M,Climber,Sweden,photographer,12.0
BARU00306,BARU,1972,Autumn,F,Climber,Sweden,economics student,-1.0
BARU00306,BARU,1972,Autumn,F,Climber,Sweden,graphic designer,3.0
BARU00306,BARU,1972,Autumn,F,Climber,Sweden,underwear designer and producer,11.0
BARU00306,BARU,1972,Autumn,F,Exp Doctor,Sweden,physician,6.0
BARU00306,BARU,1972,Autumn,F,Climber,Sweden,travel guide,7.0
BARU00306,BARU,1972,Autumn,F,Leader,Sweden,student of design designing gadgets websites exhibitions etc,2.0
BARU00306,BARU,1972,Autumn,F,Climber,Sweden,travel agent,11.0
BARU00306,BARU,1972,Autumn,M,Climber,Sweden,photographer,8.0
BARU00307,BARU,1972,Autumn,M,Climber,Italy,electrician,6.0
BARU00307,BARU,1972,Autumn,M,Climber,Italy,helicopter pilot,5.0
BARU00307,BARU,1972,Autumn,M,Climber,Italy,student,-6.0
BARU00307,BARU,1972,Autumn,M,Climber,Italy,furniture maker,5.0
BARU00307,BARU,1972,Autumn,M,Climber,Italy,electrician,2.0
BARU00307,BARU,1972,Autumn,M,Climber,Italy,postman,12.0
BARU00307,BARU,1972,Autumn,M,Climber,Italy,furniture maker,10.0
BARU00307,BARU,1972,Autumn,M,Climber,Italy,house painter,1.0
BARU00307,BARU,1972,Autumn,M,Climber,Italy,alpine guide,11.0
BARU00307,BARU,1972,Autumn,M,Climber,Italy,locksmith,1.0
BARU00307,BARU,1972,Autumn,M,Climber,Germany,student,-8.0
BARU00101,BARU,1977,Spring,F,Exp Doctor,Germany,physician,9.0
BARU00101,BARU,1977,Spring,M,Climber,Germany,engineer,11.0
BARU00101,BARU,1977,Spring,M,Climber,Germany,engineer,12.0
BARU00101,BARU,1977,Spring,M,Climber,Germany,physiotherapist,11.0
BARU00102,BARU,1977,Spring,M,Climber,UK,commercial driver,10.0
BARU00102,BARU,1977,Spring,M,Climber,UK,commerical driver,11.0
BARU00102,BARU,1977,Spring,M,Climber,New Zealand,information technology consultant,8.0
BARU00102,BARU,1977,Spring,M,H-A Worker,Nepal,unknown,9.0
BARU00102,BARU,1977,Spring,M,H-A Worker,Nepal,unknown,-1.0
BARU00103,BARU,1977,Spring,M,Deputy Leader,UK,alpine guide,6.0
BARU00103,BARU,1977,Spring,M,Climber,UK,service director,10.0
BARU00103,BARU,1977,Spring,M,Climber,USA,events coordinator,9.0
BARU00103,BARU,1977,Spring,M,H-A Worker,Nepal,unknown,4.0
BARU99301,BARU,1980,Autumn,F,Climber,France,sports teacher,5.0
BARU99301,BARU,1980,Autumn,M,Climber,France,sports teacher,6.0
BARU99302,BARU,1980,Autumn,M,Leader,USA,alpine guide,12.0
BARU99302,BARU,1980,Autumn,M,Climber,UK,fitter,12.0
BARU99304,BARU,1980,Autumn,M,Climber,France,computer engineer,4.0
BARU99306,BARU,1980,Autumn,M,Climber,Italy,office staff of street-cleaning company,7.0
BARU99308,BARU,1980,Autumn,F,Climber,France,student,0.0
BARU99308,BARU,1980,Autumn,M,Climber,France,student radio broadcaster,4.0
BARU99308,BARU,1980,Autumn,M,Climber,Pakistan,alpine guide,2.0
BARU99308,BARU,1980,Autumn,F,Climber,France,student,0.0
BARU99308,BARU,1980,Autumn,M,Climber,France,alpine guide,11.0
BARU99308,BARU,1980,Autumn,F,Climber,France,alpinist,2.0
BARU99308,BARU,1980,Autumn,F,Climber,France,skiing instructor,2.0
BARU99310,BARU,1980,Autumn,M,Climber,Germany,student,12.0
BARU99310,BARU,1980,Autumn,M,Climber,Germany,civil servant,12.0
BARU98301,BARU,1983,Autumn,M,Climber,USA,professional skier,12.0
BARU98301,BARU,1983,Autumn,F,Climber,USA,medical student,11.0
BARU98302,BARU,1983,Autumn,M,H-A Worker,Nepal,unknown,12.0
BARU98303,BARU,1983,Autumn,M,Climber,Austria,farmer,10.0
BARU98303,BARU,1983,Autumn,M,Climber,Austria,dental technician,12.0
BARU98304,BARU,1983,Autumn,M,Climber,Austria,student of communications writing media - not technical,6.0
BARU98305,BARU,1983,Autumn,M,Climber,Belgium,sports store manager,12.0
BHRI82301,BHRI,1970,Autumn,F,Member,Austria,office worker,11.0
BHRI99201,BHRI,1981,Summer,F,Climber,Japan,office worker,11.0
BHRI99201,BHRI,1981,Summer,M,Climber,Japan,university student,4.0
BHRI99201,BHRI,1981,Summer,M,H-A Worker,Nepal,unknown,12.0
BHRI98301,BHRI,1983,Autumn,M,Climber,Spain,supermarket manager,12.0
BHUL64301,BHUL,1939,Autumn,M,Leader,UK,schoolmaster,11.0
BHUL64301,BHUL,1939,Autumn,M,Climber,UK,master at clifton college bristol,9.0
BHUL64301,BHUL,1939,Autumn,M,Climber,UK,engineer has been supervising construction of screw factory,1.0
BHUL64301,BHUL,1939,Autumn,M,Climber,UK,physician maudsley hospital s institute of psychiatry,4.0
BOKT91101,BOKT,1964,Spring,M,Climber,Yugoslavia,student,-1.0
BOKT91101,BOKT,1964,Spring,M,Climber,Yugoslavia,geologist,-1.0
BOKT91101,BOKT,1964,Spring,M,Climber,Yugoslavia,sports teacher,8.0
CHAG89301,CHAG,1964,Autumn,M,Climber,UK,programmer,1.0
CHAG89301,CHAG,1964,Autumn,M,Co-Leader,UK,writer,1.0
CHAG89301,CHAG,1964,Autumn,M,Co-Leader,UK,alpine guide,4.0
CHAM00101,CHAM,1974,Spring,M,Exp Doctor,UK,physician,7.0
CHMN94301,CHMN,1959,Autumn,M,H-A Worker,Nepal,unknown,4.0
CHMN00301,CHMN,1972,Autumn,M,Climber,Sweden,salesman of tele-communications devices,-1.0
CHMN00301,CHMN,1972,Autumn,M,Leader,UK,electrician,5.0
CHMN00301,CHMN,1972,Autumn,M,Climber,UK,architectural technician,-3.0
CHMN00301,CHMN,1972,Autumn,M,Climber,UK,music sound engineer,-2.0
CHOB79301,CHOB,1949,Autumn,M,Leader,UK,agricultural scientist,6.0
CHOL00301,CHOL,1971,Autumn,M,Climber,USA,alpine guide,1.0
CHOL00301,CHOL,1971,Autumn,M,Leader,USA,student of mechanical engineering,-9.0
CHOL00301,CHOL,1971,Autumn,M,Climber,USA,mechanical engineer,1.0
CHOL00301,CHOL,1971,Autumn,M,Climber,USA,undergraduate student,-8.0
CHOP99301,CHOP,1980,Autumn,M,Leader,Germany,civil engineer,7.0
CHOY78302,CHOY,1938,Autumn,M,Leader,W Germany,natural science journalist,-3.0
CHOY93316,CHOY,1949,Autumn,M,Leader,S Korea,shoe material company owner,-12.0
CHOY82101,CHOY,1954,Spring,M,Sirdar,Nepal,unknown,1.0
CHOY89302,CHOY,1954,Autumn,M,H-A Worker,Nepal,unknown,-11.0
CHOY91303,CHOY,1954,Autumn,M,H-A Worker,Nepal,unknown,-11.0
CHOY92106,CHOY,1954,Spring,M,H-A Worker,Nepal,unknown,-14.0
CHOY94106,CHOY,1954,Spring,F,Climber,Italy,secretary,-11.0
CHOY00321,CHOY,1955,Autumn,M,H-A Worker,Nepal,unknown,-18.0
CHOY95106,CHOY,1955,Spring,M,Climber,Austria,cabin dispatcher in austrian airlines,-14.0
CHOY95303,CHOY,1955,Autumn,M,H-A Worker,Nepal,high-altitude porter,-8.0
CHOY96313,CHOY,1955,Autumn,M,Climber,Andorra,commercial,-4.0
CHOY97101,CHOY,1955,Spring,M,Leader,Armenia,president of computer programming business,-9.0
CHOY97103,CHOY,1955,Spring,M,H-A Worker,Nepal,unknown,-4.0
CHOY97110,CHOY,1955,Spring,M,Climber,Austria,unknown,-1.0
CHOY98307,CHOY,1955,Autumn,M,H-A Worker,Nepal,unknown,-19.0
CHOY98314,CHOY,1955,Autumn,M,H-A Worker,Nepal,unknown,-11.0
CHOY98314,CHOY,1955,Autumn,M,H-A Worker,Nepal,unknown,-16.0
CHOY99111,CHOY,1955,Spring,M,Exp Doctor,Chile,physician,-6.0
CHOY99318,CHOY,1955,Autumn,M,H-A Worker,Nepal,high-altitude porter,-8.0
CHOY85102,CHOY,1956,Spring,M,Climber,China,unknown,-8.0
CHOY85102,CHOY,1956,Spring,M,Climber,China,unknown,-9.0
CHOY99319,CHOY,1956,Autumn,M,H-A Worker,Nepal,unknown,-10.0
CHOY99319,CHOY,1956,Autumn,M,H-A Worker,Nepal,unknown,-6.0
CHOY99319,CHOY,1956,Autumn,M,H-A Worker,Nepal,unknown,-14.0
CHOY99319,CHOY,1956,Autumn,M,H-A Worker,Nepal,unknown,-9.0
CHOY00302,CHOY,1959,Autumn,M,H-A Worker,Nepal,unknown,-10.0
CHOY00313,CHOY,1959,Autumn,M,H-A Worker,Nepal,unknown,-2.0
CHOY94301,CHOY,1959,Autumn,M,H-A Worker,Nepal,unknown,-1.0
CHOY94301,CHOY,1959,Autumn,M,H-A Worker,Nepal,unknown,-12.0
CHOY97117,CHOY,1959,Spring,M,Leader,S Korea,clerk,5.0
CHOY97117,CHOY,1959,Spring,M,Climber,S Korea,office worker,-13.0
CHOY97117,CHOY,1959,Spring,M,Climber,S Korea,unknown,-3.0
CHOY00112,CHOY,1960,Spring,M,H-A Worker,Nepal,unknown,-11.0
CHOY91106,CHOY,1960,Spring,M,Climber,Switzerland,unknown,-8.0
CHOY91303,CHOY,1960,Autumn,M,Exp Doctor,France,physician,4.0
CHOY98315,CHOY,1960,Autumn,M,H-A Worker,Nepal,unknown,-5.0
CHOY98315,CHOY,1960,Autumn,M,H-A Worker,Nepal,unknown,-12.0
CHOY98315,CHOY,1960,Autumn,M,H-A Worker,Nepal,unknown,-11.0
CHOY99311,CHOY,1960,Autumn,M,H-A Worker,Nepal,unknown,-8.0
CHOY99311,CHOY,1960,Autumn,M,H-A Worker,Nepal,unknown,-11.0
CHOY89101,CHOY,1963,Spring,M,Sirdar,Nepal,unknown,8.0
CHOY92106,CHOY,1964,Spring,M,Climber,Switzerland,alpine guide,7.0
CHOY96106,CHOY,1964,Spring,M,Climber,New Zealand,bulder alpine guide,-1.0
CHOY96108,CHOY,1964,Spring,F,Climber,Switzerland,journalist,10.0
CHOY96302,CHOY,1965,Autumn,M,Climber,S Korea,sports shop owner,2.0
CHOY96315,CHOY,1965,Autumn,M,Climber,Czech Republic,bank official,-1.0
CHOY97314,CHOY,1965,Autumn,M,Climber,Spain,funcionario rescue expert,7.0
CHOY97321,CHOY,1965,Autumn,M,Climber,Spain,teacher,3.0
CHOY98320,CHOY,1965,Autumn,M,Climber,Spain,geography professor,3.0
CHOY82302,CHOY,1969,Autumn,F,Climber,W Germany,university student of physics,10.0
CHOY90101,CHOY,1969,Spring,M,Climber,Japan,unknown,12.0
CHOY90101,CHOY,1969,Spring,M,Climber,Japan,unknown,5.0
CHOY90101,CHOY,1969,Spring,M,Climber,Japan,unknown,1.0
CHOY00328,CHOY,1970,Autumn,M,H-A Worker,Nepal,unknown,6.0
CHOY88305,CHOY,1970,Autumn,F,Member,Poland,unknown,10.0
CHOY93106,CHOY,1970,Spring,M,Climber,Italy,alpine guide,10.0
CHOY93106,CHOY,1970,Spring,M,Climber,Italy,policeman,6.0
CHOY94104,CHOY,1970,Spring,F,Climber,Switzerland,medical secretary,4.0
CHOY95309,CHOY,1970,Autumn,M,Climber,USA,businessman,10.0
CHOY00315,CHOY,1971,Autumn,M,Leader,UK,writer,5.0
CHOY00315,CHOY,1971,Autumn,M,Climber,UK,photographer,11.0
CHOY00315,CHOY,1971,Autumn,M,Climber,Australia,cafe owner,9.0
CHOY00316,CHOY,1971,Autumn,M,Climber,Italy,physics researcher,12.0
CHOY00316,CHOY,1971,Autumn,M,Climber,Italy,graphic designer,9.0
CHOY00316,CHOY,1971,Autumn,F,Climber,Italy,student,-1.0
CHOY00316,CHOY,1971,Autumn,M,Climber,Italy,physics researcher,0.0
CHOY00316,CHOY,1971,Autumn,M,Climber,Italy,engineering researcher,2.0
CHOY00316,CHOY,1971,Autumn,M,Climber,Italy,journalist,5.0
CHOY00316,CHOY,1971,Autumn,M,Climber,Italy,airplane pilot,6.0
CHOY00316,CHOY,1971,Autumn,M,Climber,France,computer engineer,2.0
CHOY00316,CHOY,1971,Autumn,M,Climber,Italy,geologist,10.0
CHOY00316,CHOY,1971,Autumn,M,Climber,Italy,journalist,11.0
CHOY00317,CHOY,1971,Autumn,M,Climber,Spain,petroleum refinery mechanic,6.0
CHOY00317,CHOY,1971,Autumn,M,Climber,Spain,laboratory technician,8.0
CHOY00318,CHOY,1971,Autumn,M,Leader,Czech Republic,surveying engineer,2.0
CHOY00318,CHOY,1971,Autumn,M,Exp Doctor,Czech Republic,surgeon,11.0
CHOY00318,CHOY,1971,Autumn,M,Climber,USA,furniture export-import business,12.0
CHOY00318,CHOY,1971,Autumn,M,Climber,Czech Republic,aircraft engineer,12.0
CHOY00318,CHOY,1971,Autumn,M,Climber,Czech Republic,roofing technician,6.0
CHOY00320,CHOY,1971,Autumn,F,Climber,France,photographer,8.0
CHOY00322,CHOY,1971,Autumn,M,Climber,USA,electrical engineer,12.0
CHOY00322,CHOY,1971,Autumn,M,Climber,France,student,-5.0
CHOY00322,CHOY,1971,Autumn,M,Climber,France,trekking guide,3.0
CHOY00322,CHOY,1971,Autumn,F,Climber,USA,fitness instructor,12.0
CHOY00322,CHOY,1971,Autumn,M,Climber,France,student,-8.0
CHOY00322,CHOY,1971,Autumn,M,Climber,USA,electrical engineer,10.0
CHOY00322,CHOY,1971,Autumn,M,H-A Worker,Nepal,unknown,0.0
CHOY00322,CHOY,1971,Autumn,M,H-A Worker,Nepal,unknown,0.0
CHOY00323,CHOY,1971,Autumn,M,Climber,Poland,worker,11.0
CHOY00323,CHOY,1971,Autumn,M,Climber,Poland,businessman,12.0
CHOY00324,CHOY,1971,Autumn,M,Climber,Canada,investor,11.0
CHOY00324,CHOY,1971,Autumn,M,Climber,USA,aircraft mechanic,6.0
CHOY00324,CHOY,1971,Autumn,M,Climber,UK,bar owner,1.0
CHOY00324,CHOY,1971,Autumn,M,Climber,USA,bartender,-3.0
CHOY00324,CHOY,1971,Autumn,M,Climber,USA,physicist,3.0
CHOY00324,CHOY,1971,Autumn,M,Climber,USA,member of sierra college faculty,5.0
CHOY00324,CHOY,1971,Autumn,M,Climber,France,phd student,-1.0
CHOY00324,CHOY,1971,Autumn,M,Leader,USA,housebuilder,11.0
CHOY00324,CHOY,1971,Autumn,M,Climber,USA,medical student,-1.0
CHOY00324,CHOY,1971,Autumn,M,Climber,USA,bartender,6.0
CHOY00324,CHOY,1971,Autumn,M,Co-Leader,USA,travel consultant,1.0
CHOY00324,CHOY,1971,Autumn,M,Climber,France,engineer,7.0
CHOY00324,CHOY,1971,Autumn,M,Climber,UK,scuba-diving instrictor,7.0
CHOY00324,CHOY,1971,Autumn,M,H-A Worker,Nepal,unknown,10.0
CHOY00325,CHOY,1971,Autumn,M,Climber,Italy,theater director and producer,5.0
CHOY00325,CHOY,1971,Autumn,M,Climber,Italy,ski instructor,-6.0
CHOY00326,CHOY,1971,Autumn,F,Climber,Mexico,nutritionist,5.0
CHOY00326,CHOY,1971,Autumn,M,Climber,USA,technician on oil tankers ships,11.0
CHOY00326,CHOY,1971,Autumn,F,Climber,France,restaurant cashier,10.0
CHOY00326,CHOY,1971,Autumn,M,H-A Worker,Nepal,unknown,-2.0
CHOY00326,CHOY,1971,Autumn,M,H-A Worker,Nepal,unknown,0.0
CHOY00326,CHOY,1971,Autumn,M,H-A Worker,Nepal,unknown,-1.0
CHOY00327,CHOY,1971,Autumn,M,Leader,France,alpine guide,9.0
CHOY00327,CHOY,1971,Autumn,M,Climber,Italy,alpine guide,10.0
CHOY00328,CHOY,1971,Autumn,F,Climber,Spain,financial analyst,4.0
CHOY00328,CHOY,1971,Autumn,M,Leader,Spain,businessman,6.0
CHOY00330,CHOY,1971,Autumn,M,Climber,Spain,university student,-7.0
CHOY00330,CHOY,1971,Autumn,M,Climber,Spain,hospital orderly,7.0
CHOY00330,CHOY,1971,Autumn,M,Climber,Spain,environmental technician,3.0
CHOY00330,CHOY,1971,Autumn,M,Leader,Spain,firefighter,9.0
CHOY00301,CHOY,1972,Autumn,F,Climber,USA,alpine guide,6.0
CHOY00301,CHOY,1972,Autumn,M,Climber,USA,venture capitalist,2.0
CHOY00301,CHOY,1972,Autumn,M,Leader,USA,alpine guide,-2.0
CHOY00301,CHOY,1972,Autumn,M,Climber,USA,geologist,5.0
CHOY00301,CHOY,1972,Autumn,M,H-A Worker,Nepal,unknown,10.0
CHOY00301,CHOY,1972,Autumn,M,H-A Worker,Nepal,unknown,-8.0
CHOY00303,CHOY,1972,Autumn,M,Climber,S Korea,fisherman,2.0
CHOY00303,CHOY,1972,Autumn,M,Climber,S Korea,fisherman,9.0
CHOY00303,CHOY,1972,Autumn,M,Climber,S Korea,fisherman,9.0
CHOY00303,CHOY,1972,Autumn,M,Leader,S Korea,fish company salesman,12.0
CHOY00303,CHOY,1972,Autumn,M,Climber,S Korea,student,1.0
CHOY00304,CHOY,1972,Autumn,M,Climber,S Korea,automobile assembly,1.0
CHOY00304,CHOY,1972,Autumn,M,Climber,S Korea,automobile assembly line engineer,6.0
CHOY00304,CHOY,1972,Autumn,M,Climber,S Korea,automobile manufacturer s technical engineer,6.0
CHOY00304,CHOY,1972,Autumn,M,Climber,S Korea,automobile assembly line engineer,8.0
CHOY00304,CHOY,1972,Autumn,M,Climber,S Korea,automobile manufacturer s assembly line engineer,3.0
CHOY00304,CHOY,1972,Autumn,M,Climber,S Korea,automobile assembly line engineer,3.0
CHOY00304,CHOY,1972,Autumn,M,H-A Worker,Nepal,unknown,12.0
CHOY00305,CHOY,1972,Autumn,M,Co-Leader,Australia,outdoor education teacher,6.0
CHOY00305,CHOY,1972,Autumn,M,Co-Leader,Australia,outdoor education teacher,2.0
CHOY00307,CHOY,1972,Autumn,M,Climber,S Korea,alpine guide,0.0
CHOY00307,CHOY,1972,Autumn,M,Climber,S Korea,businessman,12.0
CHOY00307,CHOY,1972,Autumn,M,Climber,S Korea,farmer,10.0
CHOY00307,CHOY,1972,Autumn,M,Climber,S Korea,alpine guide,5.0
CHOY00307,CHOY,1972,Autumn,M,Climber,S Korea,alpine guide,6.0
CHOY00307,CHOY,1972,Autumn,M,Climber,S Korea,car salesman,5.0
CHOY00307,CHOY,1972,Autumn,M,Climber,S Korea,shop owner,4.0
CHOY00307,CHOY,1972,Autumn,M,H-A Worker,Nepal,unknown,-6.0
CHOY00308,CHOY,1972,Autumn,M,Climber,S Korea,student,-4.0
CHOY00308,CHOY,1972,Autumn,M,Climber,S Korea,student,2.0
CHOY00308,CHOY,1972,Autumn,M,Climber,S Korea,student,-1.0
CHOY00308,CHOY,1972,Autumn,M,Leader,S Korea,student,4.0
CHOY00308,CHOY,1972,Autumn,M,Climber,S Korea,student,-2.0
CHOY00308,CHOY,1972,Autumn,M,Climber,S Korea,student,-3.0
CHOY00308,CHOY,1972,Autumn,M,Climber,S Korea,student,-5.0
CHOY00308,CHOY,1972,Autumn,M,Climber,S Korea,student,5.0
CHOY00309,CHOY,1972,Autumn,F,Climber,USA,business consultant,4.0
CHOY00309,CHOY,1972,Autumn,M,Climber,USA,chef photographer,4.0
CHOY00309,CHOY,1972,Autumn,M,Climber,USA,alpine guide ski instructor,7.0
CHOY00310,CHOY,1972,Autumn,F,Leader,USA,owner of company organizing treks and expeditions,5.0
CHOY00310,CHOY,1972,Autumn,M,Climber,USA,alpine guide nurse,7.0
CHOY00310,CHOY,1972,Autumn,M,Climber,USA,financial derivaties salesman,6.0
CHOY00310,CHOY,1972,Autumn,M,Climber,USA,carpenter,-1.0
CHOY00311,CHOY,1972,Autumn,M,Climber,S Korea,student,-4.0
CHOY00311,CHOY,1972,Autumn,M,Climber,S Korea,driving instructor,0.0
CHOY00311,CHOY,1972,Autumn,M,Leader,S Korea,tour company owner,12.0
CHOY00311,CHOY,1972,Autumn,M,Climber,S Korea,student,0.0
CHOY00311,CHOY,1972,Autumn,M,Climber,S Korea,student,-4.0
CHOY00311,CHOY,1972,Autumn,M,Climber,S Korea,coffee shop owner,2.0
CHOY00312,CHOY,1972,Autumn,M,Climber,S Korea,office worker,-2.0
CHOY00312,CHOY,1972,Autumn,M,Climber,S Korea,student,-3.0
CHOY00312,CHOY,1972,Autumn,M,Climber,S Korea,student,-4.0
CHOY00312,CHOY,1972,Autumn,M,Climber,S Korea,head of window-washing company,9.0
CHOY00313,CHOY,1972,Autumn,M,Climber,Venezuela,engineer,7.0
CHOY00313,CHOY,1972,Autumn,M,Climber,USA,alpine guide,4.0
CHOY00313,CHOY,1972,Autumn,M,Climber,UK,investment manager,8.0
CHOY00314,CHOY,1972,Autumn,M,Climber,Spain,high school sports teacher,4.0
CHOY00314,CHOY,1972,Autumn,M,Climber,Spain,student,-5.0
CHOY00314,CHOY,1972,Autumn,M,Climber,Spain,customs official,8.0
CHOY00314,CHOY,1972,Autumn,M,Climber,Spain,plumber,10.0
CHOY00314,CHOY,1972,Autumn,M,Climber,Spain,carpenter,11.0
CHOY00314,CHOY,1972,Autumn,M,Climber,Spain,shopkeeper,1.0
CHOY00314,CHOY,1972,Autumn,M,Climber,Spain,goverment environment supervisor,11.0
CHOY00314,CHOY,1972,Autumn,M,Climber,Spain,spanish-wnglish translator,10.0
CHOY00314,CHOY,1972,Autumn,F,Climber,Spain,shoe factory owner,9.0
CHOY00314,CHOY,1972,Autumn,M,Climber,Spain,high school teacher,4.0
CHOY00314,CHOY,1972,Autumn,M,Climber,Spain,computer programmer,10.0
CHOY00314,CHOY,1972,Autumn,M,Deputy Leader,Spain,alpine guide,5.0
CHOY00314,CHOY,1972,Autumn,M,H-A Worker,Nepal,unknown,4.0
CHOY00315,CHOY,1972,Autumn,M,Climber,UK,internet marketing director,5.0
CHOY00315,CHOY,1972,Autumn,M,ABC Manager,UK,installs safety nets on tall buildings,0.0
CHOY00315,CHOY,1972,Autumn,M,Climber,UK,primary school teacher,8.0
CHOY00315,CHOY,1972,Autumn,M,Climber,UK,finance director of marconi telecommunications company,6.0
CHOY00329,CHOY,1972,Autumn,M,Leader,Spain,student,-4.0
CHOY00331,CHOY,1972,Autumn,M,Leader,Germany,alpine guide,1.0
CHOY00331,CHOY,1972,Autumn,M,Exp Doctor,Germany,physician,4.0
CHOY00331,CHOY,1972,Autumn,M,Climber,Germany,civil servant pension insurance,5.0
CHOY00331,CHOY,1972,Autumn,F,Climber,Germany,medical assistant,4.0
CHOY00331,CHOY,1972,Autumn,M,Climber,Italy,mechanical engineer,7.0
CHOY00331,CHOY,1972,Autumn,M,Climber,Germany,marketing manager for his high tech industry,3.0
CHOY00331,CHOY,1972,Autumn,M,H-A Worker,Nepal,unknown,1.0
CHOY00331,CHOY,1972,Autumn,M,H-A Worker,Nepal,unknown,-4.0
CHOY94108,CHOY,1974,Spring,M,Climber,UK,photo lab manager,12.0
CHOY00101,CHOY,1977,Spring,M,Climber,Austria,explorer,11.0
CHOY00102,CHOY,1977,Spring,M,Climber,Finland,goldsmith,7.0
CHOY00102,CHOY,1977,Spring,M,Climber,Finland,firefighter,4.0
CHOY00102,CHOY,1977,Spring,M,Climber,Finland,paper factory,5.0
CHOY00102,CHOY,1977,Spring,F,Climber,Finland,student of food economics,3.0
CHOY00103,CHOY,1977,Spring,M,Climber,Germany,alpine guide sports instructor,7.0
CHOY00103,CHOY,1977,Spring,M,Leader,Germany,alpine guide sports instructor,9.0
CHOY00104,CHOY,1977,Spring,M,Climber,Ecuador,alpine guide,8.0
CHOY00104,CHOY,1977,Spring,M,Climber,Mexico,engineer,5.0
CHOY00105,CHOY,1977,Spring,M,Climber,Belgium,engineer,5.0
CHOY00105,CHOY,1977,Spring,M,Climber,Belgium,electrician,12.0
CHOY00105,CHOY,1977,Spring,M,Climber,Belgium,army captain,11.0
CHOY00105,CHOY,1977,Spring,M,Climber,Belgium,engineer,8.0
CHOY00105,CHOY,1977,Spring,M,Climber,Belgium,office worker,7.0
CHOY00105,CHOY,1977,Spring,M,Climber,Belgium,engineer,6.0
CHOY00105,CHOY,1977,Spring,M,Exp Doctor,Belgium,physician,5.0
CHOY00105,CHOY,1977,Spring,M,Climber,Belgium,floriculturist,6.0
CHOY00105,CHOY,1977,Spring,M,H-A Worker,Nepal,unknown,12.0
CHOY00106,CHOY,1977,Spring,M,Climber,Spain,truck driver,8.0
CHOY00106,CHOY,1977,Spring,M,Leader,Spain,alpine guide,9.0
CHOY00106,CHOY,1977,Spring,M,H-A Worker,Nepal,unknown,6.0
CHOY00107,CHOY,1977,Spring,M,Climber,Iran,unknown,3.0
CHOY00107,CHOY,1977,Spring,M,Climber,Iran,unknown,2.0
CHOY00107,CHOY,1977,Spring,M,Climber,Iran,unknown,12.0
CHOY00107,CHOY,1977,Spring,M,Climber,Iran,teacher,0.0
CHOY00107,CHOY,1977,Spring,M,Climber,Iran,unknown,1.0
CHOY00107,CHOY,1977,Spring,M,Climber,Iran,unknown,4.0
CHOY00107,CHOY,1977,Spring,M,Climber,Iran,unknown,2.0
CHOY00107,CHOY,1977,Spring,M,Climber,Iran,teacher,8.0
CHOY00107,CHOY,1977,Spring,M,Climber,Iran,university student,0.0
CHOY00107,CHOY,1977,Spring,M,Climber,Iran,unknown,8.0
CHOY00107,CHOY,1977,Spring,M,H-A Worker,Nepal,unknown,10.0
CHOY00107,CHOY,1977,Spring,M,H-A Worker,Nepal,unknown,10.0
CHOY00108,CHOY,1977,Spring,F,Climber,USA,business student,11.0
CHOY00108,CHOY,1977,Spring,M,Climber,USA,stock investor,7.0
CHOY00108,CHOY,1977,Spring,M,Climber,USA,scientist,7.0
CHOY00108,CHOY,1977,Spring,M,Climber/Guide,USA,alpine guide,4.0
CHOY00108,CHOY,1977,Spring,M,Climber/Guide,USA,alpine guide,3.0
CHOY00108,CHOY,1977,Spring,M,H-A Worker,Nepal,unknown,9.0
CHOY00108,CHOY,1977,Spring,M,H-A Worker,Nepal,unknown,-1.0
CHOY00108,CHOY,1977,Spring,M,H-A Worker,Nepal,unknown,7.0
CHOY00108,CHOY,1977,Spring,M,H-A Worker,Nepal,unknown,-3.0
CHOY00109,CHOY,1977,Spring,M,Leader,Australia,flower,7.0
CHOY00109,CHOY,1977,Spring,M,H-A Worker,Nepal,unknown,7.0
CHOY00110,CHOY,1977,Spring,M,Climber,S Korea,drug salesman,4.0
CHOY00110,CHOY,1977,Spring,M,Climber,S Korea,unemployed,10.0
CHOY00110,CHOY,1977,Spring,M,Climber,S Korea,businessman import/export,9.0
CHOY00110,CHOY,1977,Spring,M,Climber,S Korea,student,-1.0
CHOY00110,CHOY,1977,Spring,M,Climber,S Korea,businessman textiles,2.0
CHOY00110,CHOY,1977,Spring,M,Climber,S Korea,computer company employee,12.0
CHOY00111,CHOY,1977,Spring,M,Climber,S Korea,office worker,10.0
CHOY00111,CHOY,1977,Spring,M,Climber,S Korea,milk cooperative union officer,11.0
CHOY00111,CHOY,1977,Spring,M,Climber,S Korea,student,0.0
CHOY00111,CHOY,1977,Spring,F,Climber,S Korea,student,-4.0
CHOY00111,CHOY,1977,Spring,M,Climber,S Korea,student,2.0
CHOY00111,CHOY,1977,Spring,M,H-A Worker,Nepal,unknown,-4.0
CHOY00112,CHOY,1977,Spring,M,Climber,S Korea,student,-9.0
CHOY00113,CHOY,1977,Spring,M,Climber,USA,alpine guide,6.0
CHOY00114,CHOY,1977,Spring,M,Climber,Australia,nurse,12.0
CHOY00114,CHOY,1977,Spring,M,Leader,Australia,army captain,8.0
CHOY00114,CHOY,1977,Spring,M,Climber,Australia,air force sergeant,9.0
CHOY00114,CHOY,1977,Spring,M,Climber,Australia,lieutenant commander in australian navy,10.0
